"NOMBRE_ERROR"|"DEPARTAMENTO"|"MUNICIPIO"|"A01"|"IdIntegrante"|"TIPO"|"CAPITULO"|"FECHA_ARCHIVO"|"FECHA_VALIDACION"
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20016044|2064900|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"DABEIBA"|20018529|2075015|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"DABEIBA"|20018529|2075017|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"DABEIBA"|20018529|2075019|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANZÁ"|20010535|2043260|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20018223|2073736|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20018223|2073739|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20018223|2073740|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BETULIA"|20014153|2057327|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20015540|2062900|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BELLO"|20014801|2059810|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BELLO"|20014801|2059815|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20015586|2063078|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"DABEIBA"|20018529|2075020|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016741|2067651|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARGELIA"|20010983|2044970|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANORÍ"|20011118|2045415|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANORÍ"|20011118|2045422|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"SANTA FÉ DE ANTIOQUIA"|20011252|2045947|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANZÁ"|20011508|2046890|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20015586|2063076|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016741|2067649|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016741|2067655|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ITUANGO"|20017740|2071667|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARBOLETES"|20019807|2080338|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARBOLETES"|20019807|2080339|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"LIBORINA"|20017914|2072379|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"LIBORINA"|20017914|2072381|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MACEO"|20020303|2082324|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016673|2067377|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016673|2067380|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MACEO"|20020303|2082326|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"DABEIBA"|20018529|2075018|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"COCORNÁ"|20019207|2077770|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ITUANGO"|20017740|2071669|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BELLO"|20014801|2059813|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"LIBORINA"|20017914|2072380|"Flujo"|"C"|2021-09-30|2021-10-07
